RGB_001,0.1696200572622456
RGB_002,0.22454308093994776
RGB_003,0.2349473135616684
RGB_004,0.16756773456084528
RGB_005,0.2172353199589984
RGB_006,0.2809890408477493
RGB_007,0.21036051183123022
RGB_009,0.16614162270214192
RGB_011,0.19313548009581802
RGB_012,0.1859228160344235
RGB_013,0.2063508958665957
RGB_014,0.24376901474373977
RGB_015,0.17796512565360603
RGB_016,0.156339193140647
RGB_018,0.2117553484388065
RGB_019,0.1888827827644461
RGB_020,0.1798770851624232
RGB_021,0.19809191320311795
RGB_022,0.17105941104197217
RGB_023,0.25751259046793185
RGB_024,0.16540255783694582
RGB_026,0.17692456355086003
RGB_027,0.18120225135416487
RGB_028,0.17998190762977556
RGB_030,0.11769442159248043
RGB_031,0.14700524685111085
RGB_032,0.17157699659997958
RGB_034,0.202147302195172
RGB_036,0.20561218345248913
RGB_037,0.12364829725803848
RGB_038,0.15542662204246194
RGB_040,0.2582964232455652
RGB_041,0.2581535592166615
RGB_043,0.24516116386871692
RGB_044,0.08816474652946076
RGB_045,0.2406040536227258
RGB_046,0.11715162186201013
RGB_047,0.08896023408448987
RGB_048,0.14391466099764635
RGB_049,0.20749620124936688
RGB_050,0.17243936485779096
RGB_051,0.17256317689530687
RGB_053,0.1700928535131889
RGB_054,0.10019514914970727
RGB_055,0.1437433622169947
RGB_058,0.1509103397473546
RGB_060,0.21537653986844482
RGB_061,0.1785693189201961
RGB_062,0.19632461631111192
RGB_063,0.2086290513366454
RGB_064,0.18157565652355148
RGB_065,0.18624654281121936
RGB_068,0.12677405062386554
RGB_069,0.17606817090734517
RGB_072,0.2349943547648836
RGB_073,0.22688668100821946
RGB_074,0.14991459729339116
RGB_076,0.1854548526057944
RGB_077,0.19901391224583398
RGB_078,0.2003060230908332
RGB_079,0.17342395125380827
RGB_080,0.18767244715782114
RGB_082,0.14616505359558749
RGB_084,0.24706668265360304
RGB_085,0.22584484324595197
RGB_086,0.19861569969952014
RGB_087,0.16391083921035488
RGB_088,0.16082613847976976
RGB_089,0.0913979162268556
RGB_091,0.1601545411626104
RGB_093,0.15675125391071165
RGB_095,0.14005784190909232
RGB_096,0.14378399436611275
RGB_097,0.2679203194895842
RGB_099,0.23042616917197928
RGB_100,0.15884661657101157
RGB_101,0.23559858142432666
RGB_103,0.12319756326755453
RGB_104,0.1600308812176023
RGB_105,0.2344293337923911
RGB_106,0.2419505587538097
RGB_108,0.24423101261372746
RGB_109,0.1256434530501154
RGB_110,0.23218069158504895
RGB_112,0.24383982886556588
RGB_113,0.2108931115574094
RGB_114,0.2586837022730649
RGB_115,0.2024971468479057
RGB_116,0.22975267475400443
RGB_117,0.2038754306412299
RGB_118,0.23508159209971702
RGB_119,0.13604797404443794
RGB_121,0.14195723319963582
RGB_122,0.18127241333510427
RGB_123,0.2354619888339015
RGB_126,0.21806286986264187
RGB_127,0.13213408262969134
RGB_128,0.22956469618640893
RGB_129,0.1631768154416238
RGB_130,0.21001144069904326
RGB_131,0.1393102015375026
RGB_134,0.17937433424903293
RGB_135,0.1890414919762903
RGB_136,0.1651056014692378
RGB_137,0.1726783865051342
RGB_140,0.19405427885324855
RGB_142,0.14190387925327685
RGB_143,0.20117584706592875
RGB_144,0.18002553374372718
RGB_146,0.16165573961283314
RGB_147,0.22495448668900558
RGB_148,0.16208512903281191
RGB_149,0.21221474148822184
RGB_151,0.16196705364342673
RGB_152,0.1574645753066916
RGB_153,0.19595364601062645
RGB_154,0.11068101058698547
RGB_155,0.3006011541195321
RGB_156,0.18868688504676684
RGB_157,0.19496756314165145
RGB_158,0.19595788598327912
RGB_159,0.1803015404785316
RGB_161,0.21161716171617162
RGB_162,0.14258369389667616
RGB_163,0.19072251426014986
RGB_164,0.2270842929525564
RGB_165,0.08635523139349735
RGB_166,0.20624533851198268
RGB_167,0.12785010158777937
RGB_168,0.12152964917338278
RGB_169,0.13919628322145197
RGB_171,0.24916786863419502
RGB_172,0.2343257127407096
RGB_173,0.20013470106724693
RGB_174,0.18223106899548625
RGB_175,0.20897811236581626
RGB_176,0.15475901621263924
RGB_177,0.18116391236637988
RGB_178,0.19787578492935637
RGB_179,0.14688068962954706
RGB_180,0.18416435750709145
RGB_183,0.15162273813137647
RGB_184,0.12033716475095786
RGB_185,0.1338344134678069
RGB_186,0.1857517762273571
RGB_187,0.1309588570446932
RGB_188,0.13841450801020524
RGB_191,0.1768574475648773
RGB_193,0.22686318131256955
RGB_194,0.23261861662799888
RGB_195,0.23855277980253128
RGB_196,0.14913472070098577
RGB_197,0.16022771380514944
RGB_198,0.17480279152746928
RGB_199,0.15641956108519095
RGB_200,0.15033083370092631
RGB_201,0.18625473726202874
RGB_202,0.2711807056788917
RGB_203,0.2199273367830012
RGB_204,0.24217390103058603
RGB_205,0.16545692659430422
RGB_207,0.21030216994524437
RGB_208,0.15733704377608906
RGB_209,0.1603743388864333
RGB_210,0.2059233690024163
RGB_211,0.18694210287951615
RGB_213,0.11370953046224869
RGB_216,0.14421330691761597
RGB_217,0.15708073359803365
RGB_218,0.17068823690704688
RGB_219,0.20782053279326998
RGB_220,0.11597668509938724
RGB_221,0.11619965383355943
RGB_222,0.11093892433910667
RGB_223,0.16639333362882852
RGB_224,0.14728469555677454
RGB_225,0.16746306719387952
RGB_227,0.08317536008129922
RGB_229,0.1864348810604899
RGB_230,0.2471996415541189
RGB_231,0.09156103734356481
RGB_233,0.05639887381012677
RGB_235,0.0758841117640994
RGB_236,0.2607325600588209
RGB_238,0.18592119714442612
RGB_239,0.21389713579653688
RGB_240,0.2009217867415185
RGB_241,0.251888063677102
RGB_242,0.23460123474334074
RGB_244,0.29806486781139274
RGB_245,0.22179917031312155
RGB_246,0.19683746932540264
RGB_249,0.1730370131570994
RGB_250,0.18207301833901857
RGB_251,0.1950579095029135
RGB_252,0.2192271279800327
RGB_255,0.23193205163585073
RGB_256,0.20246249527251334
RGB_257,0.30040399157487657
RGB_258,0.27806729717557743
