0,0.03283307470154176
1,0.03474050400203637
2,0.03594293030912749
3,0.03808680800134644
4,0.040655341428391896
5,0.043291480988938785
6,0.046060085705305606
7,0.049221773210012455
8,0.05275746940693229
9,0.05678863531875273
10,0.061359242906455023
11,0.0663739396307961
12,0.07197846527374588
13,0.07810192683684722
14,0.08470313590527304
15,0.09183183459744634
16,0.09945216115952032
17,0.10729865837516936
18,0.11568549710743625
19,0.1245313969814783
20,0.13349253970961558
21,0.14290824345563924
22,0.15252311618395065
23,0.16214594635134122
24,0.17149119290086334
25,0.1810476834870553
26,0.19050071574100022
27,0.19988273374938756
28,0.20858240276753237
29,0.21690703984006854
30,0.22502251914127008
31,0.2329483976313667
32,0.24082604260055032
33,0.24733768464445208
34,0.2537213356577712
35,0.260699846647149
36,0.2664704605215546
37,0.27153021795945925
38,0.2762781424373066
39,0.28108252589375204
40,0.28512339721494556
41,0.28871988058852793
42,0.2921127792017576
43,0.2956168097605061
44,0.29841790259971235
45,0.30134853947932716
46,0.3035114603371263
47,0.30493903560855673
48,0.3062933470331364
49,0.3083935207909683
50,0.3099344880193844
51,0.31076414401175606
52,0.3106486090500968
53,0.3114014023628854
54,0.3115136544531357
55,0.3117220954896546
56,0.31202422853401
57,0.31252089602139754
58,0.31281240654505066
59,0.31199266823775856
60,0.31153383525638173
61,0.3116723828559747
62,0.3114704723953386
63,0.3109567354268567
64,0.3091654606849976
65,0.30802570985298094
66,0.3069697350244882
67,0.30486553069184974
68,0.30253902674999344
69,0.300944453337602
70,0.29786654314596334
71,0.29648966896245277
72,0.29356291240689875
73,0.2900317827217567
74,0.28755630133356885
75,0.2850285028502851
76,0.28276346747334
77,0.2792203748676754
78,0.2766287650840908
79,0.27162406403304934
80,0.2692976983944578
81,0.2674546729440048
82,0.2636243251502496
83,0.2601699012362732
84,0.25647859171722126
85,0.25413892548153955
86,0.25096706554354503
87,0.24769868339017861
88,0.2456375339509618
89,0.24204206472076428
90,0.23805147058823528
91,0.23439015871783928
92,0.2297095174368259
93,0.22498103868109057
94,0.219724232744329
95,0.21500266295218978
96,0.20805787701135087
97,0.20299991573270412
98,0.1978285030349662
99,0.1925092011257848
100,0.18690851735015773
101,0.18289059381790768
102,0.17799730579254605
103,0.17444973905150896
104,0.16897786757277983
105,0.16398310983249037
106,0.1608322789259103
107,0.15733951464118454
108,0.1542281430549587
109,0.14991810386357068
110,0.14635330678838496
111,0.14306011464406448
112,0.1396750135822591
113,0.13500722363373688
114,0.13280465769925717
115,0.1301141529447419
116,0.12737816664971005
117,0.12516003482357763
118,0.12332577786935917
119,0.1214759535655058
120,0.11853706892054051
121,0.11575630252100842
122,0.11361596536613695
123,0.11138890366508858
124,0.10961980642746379
125,0.10725043029259898
126,0.10541680181641258
127,0.10266717366505514
128,0.10034394278539062
129,0.09894690653795525
130,0.0972574072034365
131,0.09542787556736411
132,0.0943805235951309
133,0.09250167373354162
134,0.0899103139013453
135,0.08824853669518234
136,0.0863618380150342
137,0.08463327471779455
138,0.08229937393284008
139,0.08077692087974865
140,0.07926584456552911
141,0.07789219352240695
142,0.07572871572871573
143,0.07431845806563639
144,0.07284345047923323
145,0.07158262897114545
146,0.07020417714854034
147,0.06886034371517391
148,0.06785441288881049
149,0.06674528301886792
150,0.065279091769158
151,0.06344876660341556
152,0.06234013443578609
153,0.061545801526717556
154,0.059692565344817275
155,0.058612010068320744
156,0.05731106572149465
157,0.055666003976143144
158,0.05483091787439613
159,0.053052325581395346
160,0.05088656788923973
161,0.04953447331588876
162,0.047589993898718735
163,0.04586033997798704
164,0.044019373428974315
165,0.04228121927236972
166,0.040413997042878264
167,0.038997902011600645
168,0.03830944142362827
169,0.03689488671536461
170,0.035607940446650124
171,0.033109285536469996
172,0.03203090920421262
173,0.03108614232209738
174,0.02963426070647077
175,0.02880761523046092
176,0.028084252758274825
177,0.027498744349573077
178,0.02678403017918893
179,0.025821891925935255
180,0.025227043390514632
181,0.02463054187192118
182,0.02364843503003478
183,0.022668270752865195
184,0.021675751045759917
185,0.02093775775648753
186,0.020068588847961387
187,0.019322443272103224
188,0.01907668828691339
189,0.018082261556093212
190,0.017082031996940535
191,0.016582690222590724
192,0.01595405232929164
193,0.015330565314595977
194,0.014066496163682864
195,0.013945752302968269
196,0.013313704154131729
197,0.013064361191162345
198,0.012558467354392259
199,0.012181048852416975
200,0.011676396997497916
201,0.01142563707555042
202,0.011303063387065701
203,0.011049723756906077
204,0.01092474776685303
205,0.010671809707489554
206,0.010545945598353803
207,0.009650646593321752
208,0.009141238573451784
209,0.008888316372536391
210,0.008253272293506997
211,0.007098148028650706
212,0.006072351421188631
213,0.004656577415599534
214,0.0032377128796218352
215,0.0027217937917179704
216,0.0024632138458546703
217,0.0022044997730662
218,0.0019457776624724349
219,0.0014272739068379395
220,0.0011679968853416391
221,0.001038286826735886
222,0.0009087958455047063
223,0.0007790690125300266
224,0.0006494349915573452
225,0.0005196492367651835
226,0.0003897622450305314
227,0.0003897622450305314
228,0.0002598752598752599
229,0.00025989214475992465
230,0.00025990903183885643
231,0.000259925921112483
232,0.00025994281258123216
233,0.00025994281258123216
234,0.00025994281258123216
235,0.00025994281258123216
236,0.00025994281258123216
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
